1;2;3;4;5;6;7;8
0.8577943946573342;1.1911411407376171;-2.501944057743297;-0.07231036886108788;0.9275931164327742;-2.501944057743297;2.0629405729204393;1
0.9748471083159453;0.24530890440523878;0.5885748672109068;-1.8165160316010478;0.7548547909658463;0.5885748672109068;2.0703487628623867;2
0.9654560601266995;-0.21113214476087805;0.8917852745259847;-1.046727591348158;-0.5644237487769417;0.8917852745259847;-0.018404044439865874;2
0.06339370542382461;0.18898813205915604;1.3230465330695034;-0.4888786807557337;0.5881162849509081;1.3230465330695034;1.6529257523432794;2
0.023869243306357202;-1.6899401948112425;-0.9858875633459465;-0.5814430774166337;1.0848557276071475;-0.9858875633459465;1.4105283128981754;1
1.0882930954922554;-1.2150574776963399;2.2704899713326205;-0.027387171252033826;-1.2556338416140589;2.2704899713326205;0.20296779408184906;0
1.4189873452792086;0.04639649703019804;0.8764338913490347;-1.1373488979857098;-0.7855978588634713;0.8764338913490347;0.16462446161807032;2
12.02182359068433;0.2624687520530072;2.23679006784315;-0.7911348832839648;-1.033037940227397;2.23679006784315;0.584347030652598;0
1.4599938097592928;1.0110037695515595;-1.7778341048836421;-0.23382698934180046;0.23131966539131255;-1.7778341048836421;1.7857161118097802;1
0.6081548121479357;-1.4402918526519175;-1.3990855465343668;-0.8221480152439483;0.9680396804077744;-1.3990855465343668;1.7098261419146392;1
2.212425114099016;0.10108784924834004;-1.7174280639261514;-0.08898097414942974;-0.2560760230477367;-1.7174280639261514;2.107787337281627;1
1.9961305134088803;1.194558540028353;1.0855322326801344;-1.09916636210323;-0.2116339497254055;1.0855322326801344;2.4750340729493683;2
-0.21667302396536847;0.3187923342027247;1.570441741369259;-0.04658232295217124;0.6004238935642402;1.570441741369259;1.6995605942550656;2
-0.05191942019225837;-0.7689108406640137;0.5717645819833099;0.18478430872173646;-0.658721548734363;0.5717645819833099;-1.0643439726322392;0
nan;0.8936998623952795;2.3031151593236787;0.6494464821320505;0.7845984209478629;2.3031151593236787;5.161648643090914;2
nan;1.0526967034970989;0.8624800758759508;-1.3536277431574635;0.5866147222485241;0.8624800758759508;2.0758670437883584;2
1.8198713046312385;-1.1432473165329322;1.0865736284779053;-0.7049673125123022;-1.2909027270421847;1.0865736284779053;0.17976298240971733;0
0.8322238198339776;0.721104514279007;0.8383964623572194;-2.602502211703704;-0.1923332348555451;0.8383964623572194;-0.694661961205383;0
0.2699318640152606;0.9123442288845274;1.1980291287944287;0.20621487707570108;-1.0260981445465474;1.1980291287944287;-0.9953677307858201;0
0.2542025106646236;0.18102614728771332;3.054382484381224;-0.4662062290787017;-0.07096334189649772;3.054382484381224;1.443636688957004;0
0.30950484764707065;-0.49725671201758537;0.8328211891027267;-1.5032765965059505;-0.31675059493775826;0.8328211891027267;-0.9451840698846947;0
2.187638706590902;0.7372617430924814;0.9296375987595624;-1.4089925438855655;-0.05664110612175277;0.9296375987595624;2.7954767878097;2
-0.709345809702405;0.9140058055154708;1.8890649089458176;0.3176503245422686;1.473568032075104;1.8890649089458176;3.2258256258109923;2
0.35123744216415653;2.1306505174827604;1.8485867294001652;-2.1459305534522723;-0.006442876309792123;1.8485867294001652;-0.2029322889796228;1
4.469304768672289;0.08469110766236577;1.098032865131199;-0.804954660949349;0.17382717955289184;1.098032865131199;1.0298900872647592;2
1.3098056708434338;-0.8544375593585373;2.664728197982463;-1.8333021720933431;-0.5623348076681353;2.664728197982463;0.824260258092822;0
2.244759600820424;0.43607041558276866;0.29330644027208097;-2.144261970497759;-0.919496001743653;0.29330644027208097;0.12696692635024132;2
0.426829152607784;-0.7811398639675649;-0.558672039527538;-1.5076329402674757;0.5474056274916987;-0.558672039527538;0.3939282034240533;1
-0.539103503346533;-0.3431956780160709;-2.062127387370026;0.5243766926359208;1.9075372880105816;-2.062127387370026;2.5926557768500307;2
0.403928209860676;-0.2787246182585629;1.852546379526627;0.6547494240068528;-1.3651553843063178;1.852546379526627;-0.8185819046702714;2
1.3262591706754958;1.1739171272305433;0.8627129293832967;0.6707526608654111;-2.2411196448304236;0.8627129293832967;-1.6912644868909217;0
